24:de:c6:11:ef:60,-90,tile32
9e:30:5b:7c:0b:c5,-85,tile32
24:de:c6:11:f1:42,-80,tile32
24:de:c6:11:f1:40,-82,tile32
9e:30:5b:7c:0b:c5,-83,tile32
9e:30:5b:7c:0b:c5,-81,tile32
9e:30:5b:7c:0b:c5,-80,tile32
9e:30:5b:7c:0b:c5,-83,tile32
9e:30:5b:7c:0b:c5,-81,tile32
9e:30:5b:7c:0b:c5,-85,tile32
bc:85:56:ed:f1:f1,-77,tile32
08:02:8e:a2:de:71,-81,tile32
24:de:c6:11:ef:60,-87,tile32
bc:85:56:ed:f1:f1,-77,tile32
9e:30:5b:7c:0b:c5,-83,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-74,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-74,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-74,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-74,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-79,tile32
bc:85:56:ed:f1:f1,-78,tile32
bc:85:56:ed:f1:f1,-79,tile32
bc:85:56:ed:f1:f1,-78,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-78,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-78,tile32
bc:85:56:ed:f1:f1,-76,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-78,tile32
bc:85:56:ed:f1:f1,-79,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-74,tile32
bc:85:56:ed:f1:f1,-78,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-74,tile32
9e:30:5b:7c:0b:c5,-84,tile32
9e:30:5b:7c:0b:c5,-85,tile32
bc:85:56:ed:f1:f1,-76,tile32
9e:30:5b:7c:0b:c5,-84,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-75,tile32
bc:85:56:ed:f1:f1,-77,tile32
bc:85:56:ed:f1:f1,-76,tile32
9e:30:5b:7c:0b:c5,-88,tile32
bc:85:56:ed:f1:f1,-77,tile32
24:de:c6:11:f1:42,-79,tile32
24:de:c6:11:f1:40,-79,tile32
24:de:c6:11:f1:41,-80,tile32
9e:30:5b:7c:0b:c5,-85,tile32
9e:30:5b:7c:0b:c5,-84,tile32
9e:30:5b:7c:0b:c5,-84,tile32
9e:30:5b:7c:0b:c5,-86,tile32
f4:30:b9:07:f4:64,-92,tile32
9e:30:5b:7c:0b:c5,-82,tile32
9e:30:5b:7c:0b:c5,-81,tile32
9e:30:5b:7c:0b:c5,-82,tile32
9e:30:5b:7c:0b:c5,-82,tile32
9e:30:5b:7c:0b:c5,-84,tile32
a0:63:91:71:af:4b,-85,tile32
f4:30:b9:07:f4:64,-91,tile32
bc:85:56:ed:f1:f1,-76,tile32
08:02:8e:a2:de:71,-77,tile32
24:de:c6:11:f1:42,-81,tile32
24:de:c6:11:f1:40,-82,tile32
24:de:c6:11:f1:41,-82,tile32
24:de:c6:11:e7:01,-89,tile32
bc:85:56:ed:f1:f1,-74,tile32
24:de:c6:11:f1:42,-86,tile32
24:de:c6:11:f1:40,-83,tile32
24:de:c6:11:f1:41,-81,tile32
f4:30:b9:07:f4:63,-97,tile32
24:de:c6:11:f1:41,-83,tile32
24:de:c6:11:f1:41,-80,tile32
24:de:c6:11:ef:61,-86,tile32
