24:de:c6:11:eb:a2,-69,tile8
24:de:c6:11:eb:a0,-68,tile8
cc:79:4a:4f:51:18,-64,tile8
cc:79:4a:4f:51:18,-56,tile8
24:de:c6:11:eb:a0,-71,tile8
24:de:c6:11:eb:a1,-71,tile8
00:17:c5:df:1e:89,-76,tile8
00:17:c5:df:1e:89,-78,tile8
cc:79:4a:4f:51:18,-59,tile8
24:de:c6:11:eb:a2,-71,tile8
24:de:c6:11:eb:a0,-73,tile8
24:de:c6:11:eb:a1,-71,tile8
24:de:c6:11:eb:a2,-70,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a1,-70,tile8
24:de:c6:11:eb:a2,-70,tile8
24:de:c6:11:eb:a0,-68,tile8
24:de:c6:11:eb:a1,-71,tile8
cc:79:4a:4f:51:18,-64,tile8
00:17:c5:df:1e:89,-77,tile8
00:17:c5:df:1e:89,-76,tile8
00:17:c5:df:1e:89,-74,tile8
00:17:c5:df:1e:89,-74,tile8
24:de:c6:11:eb:a2,-71,tile8
24:de:c6:11:eb:a0,-72,tile8
24:de:c6:11:eb:a1,-71,tile8
00:17:c5:df:1e:89,-76,tile8
00:17:c5:df:1e:89,-77,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a1,-69,tile8
00:17:c5:df:1e:89,-76,tile8
24:de:c6:11:eb:a2,-71,tile8
24:de:c6:11:eb:a0,-74,tile8
24:de:c6:11:eb:a1,-69,tile8
00:17:c5:df:1e:89,-75,tile8
00:17:c5:df:1e:89,-76,tile8
24:de:c6:11:eb:a2,-70,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a1,-69,tile8
00:17:c5:df:1e:89,-77,tile8
24:de:c6:11:eb:a2,-69,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a1,-73,tile8
00:17:c5:df:1e:89,-77,tile8
00:17:c5:df:1e:89,-75,tile8
24:de:c6:11:eb:a2,-70,tile8
24:de:c6:11:eb:a0,-69,tile8
00:17:c5:df:1e:89,-78,tile8
00:17:c5:df:1e:89,-74,tile8
24:de:c6:11:eb:a1,-67,tile8
80:00:0b:dc:71:7a,-75,tile8
80:00:0b:dc:71:7a,-76,tile8
24:de:c6:11:eb:a2,-69,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a2,-71,tile8
24:de:c6:11:eb:a0,-69,tile8
24:de:c6:11:eb:a1,-71,tile8
24:de:c6:11:eb:a1,-68,tile8
24:de:c6:11:eb:a2,-71,tile8
24:de:c6:11:eb:a1,-70,tile8
24:de:c6:11:eb:a2,-70,tile8
24:de:c6:11:eb:a0,-70,tile8
24:de:c6:11:eb:a1,-73,tile8
