f4:30:b9:07:f4:64,-84,tile30
24:de:c6:11:f1:42,-86,tile30
24:de:c6:11:f1:40,-83,tile30
24:de:c6:11:f1:41,-84,tile30
f4:30:b9:07:f4:64,-84,tile30
9e:30:5b:7c:0b:c5,-85,tile30
9e:30:5b:7c:0b:c5,-84,tile30
9e:30:5b:7c:0b:c5,-87,tile30
f4:30:b9:07:f4:64,-83,tile30
9e:30:5b:7c:0b:c5,-87,tile30
9e:30:5b:7c:0b:c5,-82,tile30
24:de:c6:11:f1:42,-80,tile30
24:de:c6:11:f1:40,-79,tile30
f4:30:b9:07:f4:64,-84,tile30
9e:30:5b:7c:0b:c5,-87,tile30
f0:4f:7c:1b:02:bc,-76,tile30
9e:30:5b:7c:0b:c5,-86,tile30
9e:30:5b:7c:0b:c5,-85,tile30
f0:4f:7c:1b:02:bc,-79,tile30
bc:85:56:ed:f1:f1,-84,tile30
f0:4f:7c:1b:02:bc,-75,tile30
f4:30:b9:07:f4:64,-81,tile30
bc:85:56:ed:f1:f1,-83,tile30
bc:85:56:ed:f1:f1,-84,tile30
08:02:8e:a2:de:71,-79,tile30
bc:85:56:ed:f1:f1,-82,tile30
bc:85:56:ed:f1:f1,-79,tile30
24:de:c6:11:f1:42,-79,tile30
bc:85:56:ed:f1:f1,-83,tile30
fa:8f:ca:6d:c1:97,-85,tile30
fa:8f:ca:6d:c1:97,-85,tile30
24:de:c6:11:ef:62,-84,tile30
f4:30:b9:07:f4:64,-82,tile30
f4:30:b9:07:f4:64,-83,tile30
f4:30:b9:07:f4:64,-80,tile30
fa:8f:ca:6d:c1:97,-88,tile30
f4:30:b9:07:f4:64,-81,tile30
f0:4f:7c:1b:02:bc,-76,tile30
24:de:c6:11:f1:42,-79,tile30
24:de:c6:11:f1:40,-78,tile30
24:de:c6:11:f1:41,-80,tile30
f4:30:b9:07:f4:64,-80,tile30
24:de:c6:11:ef:62,-86,tile30
24:de:c6:11:ef:60,-83,tile30
f0:4f:7c:1b:02:bc,-76,tile30
24:de:c6:11:ef:62,-87,tile30
24:de:c6:11:f1:42,-84,tile30
24:de:c6:11:ef:61,-85,tile30
f4:30:b9:07:f4:64,-81,tile30
f4:30:b9:07:f4:64,-82,tile30
bc:85:56:ed:f1:f1,-82,tile30
f4:30:b9:07:f4:64,-78,tile30
f4:30:b9:07:f4:64,-83,tile30
f4:30:b9:07:f4:64,-83,tile30
fa:8f:ca:6d:c1:97,-89,tile30
24:de:c6:11:f1:40,-79,tile30
f0:4f:7c:1b:02:bc,-81,tile30
f4:30:b9:07:f4:64,-83,tile30
f0:4f:7c:1b:02:bc,-83,tile30
f4:30:b9:07:f4:64,-81,tile30
f4:30:b9:07:f4:64,-83,tile30
f4:30:b9:07:f4:64,-82,tile30
a0:63:91:71:af:4b,-84,tile30
f4:30:b9:07:f4:64,-84,tile30
24:de:c6:11:f1:42,-77,tile30
24:de:c6:11:f1:40,-80,tile30
24:de:c6:11:f1:41,-79,tile30
f4:30:b9:07:f4:64,-82,tile30
24:de:c6:11:f1:42,-79,tile30
f4:30:b9:07:f4:64,-84,tile30
f4:30:b9:07:f4:64,-82,tile30
f4:30:b9:07:f4:64,-83,tile30
f4:30:b9:07:f4:64,-82,tile30
f4:30:b9:07:f4:64,-79,tile30
a0:63:91:71:af:4b,-83,tile30
24:de:c6:11:f1:40,-77,tile30
f4:30:b9:07:f4:64,-86,tile30
24:de:c6:11:ef:62,-84,tile30
24:de:c6:11:ef:60,-85,tile30
24:de:c6:11:ef:61,-84,tile30
f4:30:b9:07:f4:64,-83,tile30
fa:8f:ca:6d:c1:97,-89,tile30
9e:30:5b:7c:0b:c5,-90,tile30
24:de:c6:11:f1:42,-80,tile30
a0:63:91:71:af:4b,-91,tile30
a0:63:91:71:af:4b,-86,tile30
f4:30:b9:07:f4:64,-83,tile30
