9e:30:5b:7c:0b:c5,-92,tile27
9e:30:5b:7c:0b:c5,-91,tile27
9e:30:5b:7c:0b:c5,-87,tile27
24:de:c6:11:ef:62,-74,tile27
24:de:c6:11:ef:60,-77,tile27
24:de:c6:11:f1:42,-82,tile27
24:de:c6:11:ef:61,-76,tile27
08:02:8e:a2:de:71,-71,tile27
24:de:c6:11:ef:62,-76,tile27
24:de:c6:11:ef:60,-74,tile27
24:de:c6:11:ef:61,-85,tile27
bc:85:56:ed:f1:f1,-91,tile27
24:de:c6:11:ef:62,-85,tile27
24:de:c6:11:ef:60,-79,tile27
24:de:c6:11:ef:61,-76,tile27
24:de:c6:11:f1:42,-81,tile27
24:de:c6:11:f1:40,-82,tile27
bc:85:56:ed:f1:f1,-85,tile27
24:de:c6:11:ef:61,-78,tile27
fa:8f:ca:6d:c1:97,-85,tile27
24:de:c6:11:f1:42,-80,tile27
24:de:c6:11:f1:40,-79,tile27
24:de:c6:11:f1:41,-81,tile27
f4:30:b9:07:f4:64,-84,tile27
24:de:c6:11:ef:62,-78,tile27
24:de:c6:11:ef:60,-78,tile27
24:de:c6:11:ef:61,-82,tile27
08:02:8e:a2:de:71,-69,tile27
24:de:c6:11:f1:42,-82,tile27
24:de:c6:11:f1:40,-84,tile27
6c:ad:f8:51:8b:d0,-86,tile27
24:de:c6:11:ef:62,-83,tile27
24:de:c6:11:ef:61,-83,tile27
00:17:c5:df:7e:c2,-91,tile27
24:de:c6:11:f1:42,-83,tile27
24:de:c6:11:f1:41,-87,tile27
6c:ad:f8:51:8b:d0,-89,tile27
6c:ad:f8:51:8b:d0,-86,tile27
f4:30:b9:07:f4:64,-83,tile27
f4:30:b9:07:f4:64,-83,tile27
f4:30:b9:07:f4:64,-85,tile27
bc:85:56:ed:f1:f1,-86,tile27
24:de:c6:11:ef:62,-79,tile27
24:de:c6:11:ef:60,-78,tile27
08:02:8e:a2:de:71,-69,tile27
24:de:c6:11:f1:42,-79,tile27
24:de:c6:11:f1:40,-80,tile27
24:de:c6:11:f1:41,-80,tile27
f4:30:b9:07:f4:64,-84,tile27
bc:85:56:ed:f1:f1,-89,tile27
24:de:c6:11:ef:62,-80,tile27
24:de:c6:11:ef:60,-81,tile27
24:de:c6:11:ef:61,-77,tile27
fa:8f:ca:6d:c1:97,-86,tile27
24:de:c6:11:f1:42,-79,tile27
24:de:c6:11:f1:40,-82,tile27
24:de:c6:11:f1:41,-80,tile27
00:17:c5:df:7e:c2,-86,tile27
f4:30:b9:07:f4:64,-92,tile27
bc:85:56:ed:f1:f1,-86,tile27
6c:ad:f8:51:8b:d0,-90,tile27
24:de:c6:11:f1:42,-86,tile27
24:de:c6:11:ef:62,-83,tile27
24:de:c6:11:ef:62,-84,tile27
24:de:c6:11:ef:61,-81,tile27
24:de:c6:11:ef:60,-87,tile27
24:de:c6:11:f1:41,-85,tile27
24:de:c6:11:ef:61,-80,tile27
24:de:c6:11:f1:42,-81,tile27
24:de:c6:11:f1:40,-81,tile27
24:de:c6:11:f1:41,-80,tile27
bc:85:56:ed:f1:f1,-86,tile27
24:de:c6:11:ef:62,-81,tile27
24:de:c6:11:ef:60,-76,tile27
24:de:c6:11:ef:61,-77,tile27
08:02:8e:a2:de:71,-69,tile27
24:de:c6:11:f1:42,-83,tile27
24:de:c6:11:f1:40,-82,tile27
24:de:c6:11:f1:41,-81,tile27
f4:30:b9:07:f4:64,-86,tile27
bc:85:56:ed:f1:f1,-83,tile27
24:de:c6:11:ef:60,-79,tile27
24:de:c6:11:ef:61,-78,tile27
08:02:8e:a2:de:71,-69,tile27
24:de:c6:11:f1:41,-81,tile27
f4:30:b9:07:f4:64,-88,tile27
bc:85:56:ed:f1:f1,-84,tile27
24:de:c6:11:ef:62,-81,tile27
24:de:c6:11:ef:60,-78,tile27
24:de:c6:11:ef:61,-78,tile27
9e:30:5b:7c:0b:c5,-87,tile27
08:02:8e:a2:de:71,-69,tile27
24:de:c6:11:f1:42,-83,tile27
24:de:c6:11:f1:40,-79,tile27
00:17:c5:df:7e:c2,-84,tile27
bc:85:56:ed:f1:f1,-83,tile27
24:de:c6:11:ef:62,-85,tile27
24:de:c6:11:ef:60,-87,tile27
24:de:c6:11:ef:61,-85,tile27
24:de:c6:11:f1:42,-86,tile27
24:de:c6:11:f1:40,-83,tile27
9e:30:5b:7c:0b:c5,-87,tile27
9e:30:5b:7c:0b:c5,-87,tile27
9e:30:5b:7c:0b:c5,-85,tile27
bc:85:56:ed:f1:f1,-85,tile27
24:de:c6:11:ef:62,-79,tile27
24:de:c6:11:ef:60,-76,tile27
24:de:c6:11:ef:61,-79,tile27
08:02:8e:a2:de:71,-72,tile27
fa:8f:ca:6d:c1:97,-85,tile27
24:de:c6:11:f1:40,-81,tile27
24:de:c6:11:f1:41,-84,tile27
24:de:c6:11:f1:42,-80,tile27
24:de:c6:11:f1:40,-83,tile27
24:de:c6:11:f1:41,-83,tile27
f4:30:b9:07:f4:64,-88,tile27
f4:30:b9:07:f4:64,-90,tile27
24:de:c6:11:ef:62,-80,tile27
24:de:c6:11:ef:60,-79,tile27
24:de:c6:11:ef:61,-78,tile27
08:02:8e:a2:de:71,-69,tile27
9e:30:5b:7c:0b:c5,-90,tile27
9e:30:5b:7c:0b:c5,-89,tile27
9e:30:5b:7c:0b:c5,-91,tile27
9e:30:5b:7c:0b:c5,-89,tile27
9e:30:5b:7c:0b:c5,-87,tile27
9e:30:5b:7c:0b:c5,-89,tile27
bc:85:56:ed:f1:f1,-86,tile27
24:de:c6:11:ef:60,-78,tile27
24:de:c6:11:ef:61,-76,tile27
fa:8f:ca:6d:c1:97,-86,tile27
24:de:c6:11:f1:41,-84,tile27
f4:30:b9:07:f4:63,-88,tile27
f4:30:b9:07:f4:63,-89,tile27
24:de:c6:11:ef:61,-80,tile27
24:de:c6:11:ef:61,-80,tile27
24:de:c6:11:f1:41,-83,tile27
9e:30:5b:7c:0b:c5,-88,tile27
9e:30:5b:7c:0b:c5,-90,tile27
9e:30:5b:7c:0b:c5,-88,tile27
bc:85:56:ed:f1:f1,-84,tile27
9e:30:5b:7c:0b:c5,-91,tile27
9e:30:5b:7c:0b:c5,-90,tile27
9e:30:5b:7c:0b:c5,-87,tile27
fa:8f:ca:6d:c1:97,-84,tile27
9e:30:5b:7c:0b:c5,-92,tile27
9e:30:5b:7c:0b:c5,-94,tile27
24:de:c6:11:ef:62,-87,tile27
24:de:c6:11:ef:60,-84,tile27
24:de:c6:11:ef:61,-85,tile27
00:17:c5:df:7e:c2,-92,tile27
00:17:c5:df:1e:89,-88,tile27
bc:85:56:ed:f1:f1,-88,tile27
24:de:c6:11:ef:62,-80,tile27
